ID_CHAMADA,CLASSIFICACAO,CLASSIFICACAO_DETALHE,COUNT_COMPORTAMENTO
1179,PROPOSTA,DESCONTO PARCELADO,2
1179,SONDAGEM,AVALIACAO FINANCEIRA,6
1179,SONDAGEM,MOTIVO DO ATRASO,7
1180,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1180,PROPOSTA,PRAZO PARA PAGAMENTO,2
1181,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1181,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1181,PROPOSTA,PRAZO PARA PAGAMENTO,2
1181,SONDAGEM,MOTIVO DO ATRASO,5
1182,SONDAGEM,AVALIACAO FINANCEIRA,1
1183,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1183,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1183,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1183,PROPOSTA,PRAZO PARA PAGAMENTO,4
1183,SONDAGEM,AVALIACAO FINANCEIRA,7
1183,SONDAGEM,MOTIVO DO ATRASO,17
1184,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1184,PROPOSTA,DESCONTO A VISTA,1
1184,PROPOSTA,PRAZO PARA PAGAMENTO,4
1184,SONDAGEM,AVALIACAO FINANCEIRA,3
1185,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1185,PROPOSTA,DESCONTO A VISTA,3
1186,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1186,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1186,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
1186,PROPOSTA,PRAZO PARA PAGAMENTO,6
1186,SONDAGEM,AVALIACAO FINANCEIRA,1
1187,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1187,SONDAGEM,MOTIVO DO ATRASO,3
1188,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1188,PROPOSTA,DESCONTO A VISTA,2
1188,SONDAGEM,MOTIVO DO ATRASO,11
1189,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1189,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
1189,PROPOSTA,PRAZO PARA PAGAMENTO,7
1189,SONDAGEM,AVALIACAO FINANCEIRA,14
1189,SONDAGEM,MOTIVO DO ATRASO,8
1190,SONDAGEM,MOTIVO DO ATRASO,5
1191,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1191,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1191,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1191,PROPOSTA,PRAZO PARA PAGAMENTO,3
1191,SONDAGEM,AVALIACAO FINANCEIRA,4
1191,SONDAGEM,MOTIVO DO ATRASO,3
1192,PROPOSTA,DESCONTO A VISTA,1
1192,PROPOSTA,ENTRADA,1
1192,PROPOSTA,PRAZO PARA PAGAMENTO,1
1193,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1193,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1193,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1193,PROPOSTA,DESCONTO A VISTA,1
1193,PROPOSTA,PRAZO PARA PAGAMENTO,1
1193,SONDAGEM,MOTIVO DO ATRASO,7
1194,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1194,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1194,PROPOSTA,PRAZO PARA PAGAMENTO,1
1194,SONDAGEM,AVALIACAO FINANCEIRA,4
1194,SONDAGEM,MOTIVO DO ATRASO,6
1195,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1195,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1195,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1195,PROPOSTA,PRAZO PARA PAGAMENTO,4
1195,SONDAGEM,MOTIVO DO ATRASO,4
1196,PROPOSTA,DESCONTO A VISTA,2
1197,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1197,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1197,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1197,PROPOSTA,DESCONTO A VISTA,1
1197,PROPOSTA,PRAZO PARA PAGAMENTO,3
1197,SONDAGEM,AVALIACAO FINANCEIRA,3
1197,SONDAGEM,MOTIVO DO ATRASO,4
1198,SONDAGEM,MOTIVO DO ATRASO,7
1199,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1199,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1199,PROPOSTA,PRAZO PARA PAGAMENTO,6
1199,SONDAGEM,MOTIVO DO ATRASO,8
1200,ARGUMENTAÇÃO,NEGATIVAÇÃO,14
1200,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1200,PROPOSTA,DESCONTO A VISTA,8
1200,PROPOSTA,DESCONTO PARCELADO,2
1200,PROPOSTA,ENTRADA,5
1200,PROPOSTA,PRAZO PARA PAGAMENTO,20
1200,SONDAGEM,MOTIVO DO ATRASO,5
1201,PROPOSTA,PRAZO PARA PAGAMENTO,2
1201,SONDAGEM,AVALIACAO FINANCEIRA,6
1201,SONDAGEM,MOTIVO DO ATRASO,2
1202,PROPOSTA,DESCONTO A VISTA,1
1202,PROPOSTA,PRAZO PARA PAGAMENTO,2
1202,SONDAGEM,AVALIACAO FINANCEIRA,2
1202,SONDAGEM,MOTIVO DO ATRASO,3
1203,SONDAGEM,MOTIVO DO ATRASO,1
1204,SONDAGEM,MOTIVO DO ATRASO,1
1205,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1205,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1205,CHAMADA COM ACORDO,CHAMADA COM ACORDO,8
1205,PROPOSTA,DESCONTO A VISTA,7
1205,PROPOSTA,PRAZO PARA PAGAMENTO,3
1205,SONDAGEM,MOTIVO DO ATRASO,4
1206,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1206,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1206,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1206,PROPOSTA,PRAZO PARA PAGAMENTO,6
1206,SONDAGEM,MOTIVO DO ATRASO,2
1207,PROPOSTA,DESCONTO A VISTA,1
1208,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1208,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1208,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1208,PROPOSTA,DESCONTO A VISTA,1
1208,PROPOSTA,PRAZO PARA PAGAMENTO,4
1208,SONDAGEM,AVALIACAO FINANCEIRA,3
1208,SONDAGEM,MOTIVO DO ATRASO,9
1209,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1209,SONDAGEM,AVALIACAO FINANCEIRA,3
1210,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1210,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1210,PROPOSTA,DESCONTO A VISTA,6
1210,PROPOSTA,PRAZO PARA PAGAMENTO,11
1210,SONDAGEM,AVALIACAO FINANCEIRA,5
1210,SONDAGEM,MOTIVO DO ATRASO,9
1211,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1211,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1211,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1211,PROPOSTA,DESCONTO A VISTA,8
1211,PROPOSTA,DESCONTO PARCELADO,1
1211,PROPOSTA,PRAZO PARA PAGAMENTO,10
1211,SONDAGEM,AVALIACAO FINANCEIRA,1
1211,SONDAGEM,MOTIVO DO ATRASO,2
1212,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1212,PROPOSTA,PRAZO PARA PAGAMENTO,5
1212,SONDAGEM,MOTIVO DO ATRASO,3
1213,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1213,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
1213,PROPOSTA,PRAZO PARA PAGAMENTO,9
1213,SONDAGEM,AVALIACAO FINANCEIRA,1
1213,SONDAGEM,MOTIVO DO ATRASO,2
1214,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1214,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1214,CHAMADA COM ACORDO,CHAMADA COM ACORDO,10
1214,PROPOSTA,PRAZO PARA PAGAMENTO,2
1214,SONDAGEM,MOTIVO DO ATRASO,7
1215,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1215,SONDAGEM,MOTIVO DO ATRASO,4
1216,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1216,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1216,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1216,PROPOSTA,DESCONTO A VISTA,3
1216,PROPOSTA,PRAZO PARA PAGAMENTO,8
1216,SONDAGEM,AVALIACAO FINANCEIRA,6
1216,SONDAGEM,MOTIVO DO ATRASO,17
1217,PROPOSTA,DESCONTO A VISTA,1
1217,PROPOSTA,PRAZO PARA PAGAMENTO,4
1217,SONDAGEM,AVALIACAO FINANCEIRA,3
1218,PROPOSTA,PRAZO PARA PAGAMENTO,6
1218,SONDAGEM,AVALIACAO FINANCEIRA,2
1218,SONDAGEM,MOTIVO DO ATRASO,13
1219,PROPOSTA,DESCONTO A VISTA,1
1219,PROPOSTA,DESCONTO PARCELADO,2
1219,SONDAGEM,AVALIACAO FINANCEIRA,4
1219,SONDAGEM,MOTIVO DO ATRASO,7
1220,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1220,PROPOSTA,PRAZO PARA PAGAMENTO,1
1220,SONDAGEM,AVALIACAO FINANCEIRA,3
1221,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1221,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
1221,PROPOSTA,DESCONTO A VISTA,1
1221,PROPOSTA,ENTRADA,2
1221,PROPOSTA,PRAZO PARA PAGAMENTO,6
1221,SONDAGEM,AVALIACAO FINANCEIRA,4
1221,SONDAGEM,MOTIVO DO ATRASO,10
1222,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1222,PROPOSTA,PRAZO PARA PAGAMENTO,3
1222,SONDAGEM,AVALIACAO FINANCEIRA,3
1223,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1223,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1223,PROPOSTA,PRAZO PARA PAGAMENTO,5
1223,SONDAGEM,MOTIVO DO ATRASO,5
1224,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1224,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1224,SONDAGEM,MOTIVO DO ATRASO,1
1225,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1225,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1225,PROPOSTA,DESCONTO A VISTA,1
1225,PROPOSTA,PRAZO PARA PAGAMENTO,1
1225,SONDAGEM,MOTIVO DO ATRASO,5
1226,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1226,SONDAGEM,AVALIACAO FINANCEIRA,1
1227,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1227,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1227,CHAMADA COM ACORDO,CHAMADA COM ACORDO,8
1227,PROPOSTA,DESCONTO A VISTA,1
1227,PROPOSTA,PRAZO PARA PAGAMENTO,2
1227,SONDAGEM,AVALIACAO FINANCEIRA,4
1227,SONDAGEM,MOTIVO DO ATRASO,5
1228,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1228,SONDAGEM,AVALIACAO FINANCEIRA,1
1228,SONDAGEM,MOTIVO DO ATRASO,5
1229,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,6
1229,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1229,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1229,CHAMADA COM ACORDO,CHAMADA COM ACORDO,5
1229,PROPOSTA,PRAZO PARA PAGAMENTO,5
1229,SONDAGEM,AVALIACAO FINANCEIRA,3
1229,SONDAGEM,MOTIVO DO ATRASO,5
1230,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,10
1230,PROPOSTA,DESCONTO A VISTA,1
1230,PROPOSTA,PRAZO PARA PAGAMENTO,2
1230,SONDAGEM,AVALIACAO FINANCEIRA,4
1230,SONDAGEM,MOTIVO DO ATRASO,8
1231,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1231,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1231,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1231,PROPOSTA,DESCONTO A VISTA,3
1231,PROPOSTA,PRAZO PARA PAGAMENTO,7
1231,SONDAGEM,MOTIVO DO ATRASO,4
1232,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1232,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1232,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
1232,PROPOSTA,PRAZO PARA PAGAMENTO,1
1232,SONDAGEM,AVALIACAO FINANCEIRA,2
1232,SONDAGEM,MOTIVO DO ATRASO,1
1233,PROPOSTA,DESCONTO A VISTA,2
1233,PROPOSTA,PRAZO PARA PAGAMENTO,3
1233,SONDAGEM,MOTIVO DO ATRASO,3
1234,PROPOSTA,DESCONTO A VISTA,1
1235,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1235,SONDAGEM,MOTIVO DO ATRASO,2
1236,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1236,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1236,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1236,PROPOSTA,PRAZO PARA PAGAMENTO,3
1237,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1237,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1237,CHAMADA COM ACORDO,CHAMADA COM ACORDO,9
1237,PROPOSTA,PRAZO PARA PAGAMENTO,3
1237,SONDAGEM,AVALIACAO FINANCEIRA,6
1238,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1238,PROPOSTA,PRAZO PARA PAGAMENTO,9
1238,SONDAGEM,MOTIVO DO ATRASO,3
1239,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1239,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1239,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1239,PROPOSTA,DESCONTO A VISTA,1
1239,PROPOSTA,PRAZO PARA PAGAMENTO,5
1239,SONDAGEM,MOTIVO DO ATRASO,3
1240,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1240,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1240,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1240,PROPOSTA,DESCONTO A VISTA,1
1240,PROPOSTA,PRAZO PARA PAGAMENTO,3
1240,SONDAGEM,AVALIACAO FINANCEIRA,3
1240,SONDAGEM,MOTIVO DO ATRASO,2
1241,SONDAGEM,MOTIVO DO ATRASO,1
1242,SONDAGEM,MOTIVO DO ATRASO,5
1243,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
1243,PROPOSTA,DESCONTO A VISTA,1
1243,PROPOSTA,PRAZO PARA PAGAMENTO,5
1243,SONDAGEM,AVALIACAO FINANCEIRA,4
1243,SONDAGEM,MOTIVO DO ATRASO,8
1244,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1244,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1245,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1245,PROPOSTA,ENTRADA,1
1246,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1246,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1246,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
1246,PROPOSTA,DESCONTO A VISTA,1
1246,PROPOSTA,PRAZO PARA PAGAMENTO,3
1246,SONDAGEM,AVALIACAO FINANCEIRA,5
1246,SONDAGEM,MOTIVO DO ATRASO,4
1247,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1247,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1247,PROPOSTA,DESCONTO A VISTA,2
1247,PROPOSTA,PRAZO PARA PAGAMENTO,4
1247,SONDAGEM,AVALIACAO FINANCEIRA,1
1247,SONDAGEM,MOTIVO DO ATRASO,4
1248,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1248,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1248,PROPOSTA,DESCONTO A VISTA,3
1248,PROPOSTA,DESCONTO PARCELADO,1
1248,PROPOSTA,TAXAS  E JUROS,2
1248,SONDAGEM,MOTIVO DO ATRASO,5
1249,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1249,PROPOSTA,DESCONTO PARCELADO,2
1249,PROPOSTA,PRAZO PARA PAGAMENTO,1
1249,SONDAGEM,AVALIACAO FINANCEIRA,3
1250,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1251,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1251,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1251,CHAMADA COM ACORDO,CHAMADA COM ACORDO,12
1251,PROPOSTA,PRAZO PARA PAGAMENTO,2
1251,SONDAGEM,AVALIACAO FINANCEIRA,1
1251,SONDAGEM,MOTIVO DO ATRASO,5
1252,SONDAGEM,MOTIVO DO ATRASO,5
1253,SONDAGEM,AVALIACAO FINANCEIRA,3
1254,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1254,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1254,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1254,CHAMADA COM ACORDO,CHAMADA COM ACORDO,7
1254,PROPOSTA,PRAZO PARA PAGAMENTO,3
1254,SONDAGEM,AVALIACAO FINANCEIRA,2
1254,SONDAGEM,MOTIVO DO ATRASO,4
1255,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1255,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1255,PROPOSTA,DESCONTO A VISTA,5
1255,PROPOSTA,PRAZO PARA PAGAMENTO,1
1255,SONDAGEM,AVALIACAO FINANCEIRA,2
1255,SONDAGEM,MOTIVO DO ATRASO,5
1256,PROPOSTA,PRAZO PARA PAGAMENTO,2
1256,SONDAGEM,AVALIACAO FINANCEIRA,3
1256,SONDAGEM,MOTIVO DO ATRASO,1
1257,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1257,PROPOSTA,ENTRADA,1
1257,PROPOSTA,PRAZO PARA PAGAMENTO,6
1257,SONDAGEM,AVALIACAO FINANCEIRA,1
1257,SONDAGEM,MOTIVO DO ATRASO,9
1258,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1258,SONDAGEM,MOTIVO DO ATRASO,4
1259,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1260,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1260,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1260,PROPOSTA,DESCONTO A VISTA,2
1260,PROPOSTA,TAXAS  E JUROS,1
1260,SONDAGEM,AVALIACAO FINANCEIRA,5
1261,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1261,PROPOSTA,DESCONTO A VISTA,8
1261,PROPOSTA,PRAZO PARA PAGAMENTO,1
1261,SONDAGEM,MOTIVO DO ATRASO,8
1262,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1262,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1262,SONDAGEM,MOTIVO DO ATRASO,1
1263,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1263,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1263,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1263,PROPOSTA,DESCONTO A VISTA,4
1263,SONDAGEM,MOTIVO DO ATRASO,5
1264,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1264,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1264,PROPOSTA,PRAZO PARA PAGAMENTO,1
1264,SONDAGEM,AVALIACAO FINANCEIRA,3
1265,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1265,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1265,PROPOSTA,PRAZO PARA PAGAMENTO,2
1265,SONDAGEM,AVALIACAO FINANCEIRA,1
1265,SONDAGEM,MOTIVO DO ATRASO,5
1266,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1266,ARGUMENTAÇÃO,NEGATIVAÇÃO,2
1266,PROPOSTA,DESCONTO A VISTA,3
1266,PROPOSTA,PRAZO PARA PAGAMENTO,3
1266,SONDAGEM,MOTIVO DO ATRASO,2
1267,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1267,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,3
1267,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1267,PROPOSTA,PRAZO PARA PAGAMENTO,4
1267,SONDAGEM,MOTIVO DO ATRASO,5
1268,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1268,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1268,SONDAGEM,AVALIACAO FINANCEIRA,2
1268,SONDAGEM,MOTIVO DO ATRASO,5
1269,CHAMADA COM ACORDO,CHAMADA COM ACORDO,2
1269,PROPOSTA,DESCONTO A VISTA,4
1269,PROPOSTA,DESCONTO PARCELADO,1
1269,SONDAGEM,AVALIACAO FINANCEIRA,3
1270,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1270,SONDAGEM,AVALIACAO FINANCEIRA,2
1270,SONDAGEM,MOTIVO DO ATRASO,3
1271,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1271,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1271,PROPOSTA,DESCONTO A VISTA,2
1271,PROPOSTA,PRAZO PARA PAGAMENTO,7
1272,SONDAGEM,MOTIVO DO ATRASO,5
1273,PROPOSTA,DESCONTO A VISTA,1
1273,PROPOSTA,PRAZO PARA PAGAMENTO,2
1273,SONDAGEM,AVALIACAO FINANCEIRA,7
1273,SONDAGEM,MOTIVO DO ATRASO,4
1274,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
1274,PROPOSTA,DESCONTO A VISTA,1
1274,PROPOSTA,PRAZO PARA PAGAMENTO,4
1274,SONDAGEM,AVALIACAO FINANCEIRA,2
1274,SONDAGEM,MOTIVO DO ATRASO,8
1275,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1275,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1275,CHAMADA COM ACORDO,CHAMADA COM ACORDO,6
1275,PROPOSTA,PRAZO PARA PAGAMENTO,6
1275,SONDAGEM,MOTIVO DO ATRASO,2
1276,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1276,PROPOSTA,PRAZO PARA PAGAMENTO,4
1276,SONDAGEM,MOTIVO DO ATRASO,13
1277,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1277,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,8
1277,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
1277,PROPOSTA,DESCONTO A VISTA,1
1277,PROPOSTA,PRAZO PARA PAGAMENTO,6
1277,SONDAGEM,AVALIACAO FINANCEIRA,1
1277,SONDAGEM,MOTIVO DO ATRASO,4
1278,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,1
1278,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,4
1278,ARGUMENTAÇÃO,NEGATIVAÇÃO,9
1278,PROPOSTA,PRAZO PARA PAGAMENTO,4
1278,PROPOSTA,TAXAS  E JUROS,1
1278,SONDAGEM,AVALIACAO FINANCEIRA,7
1278,SONDAGEM,MOTIVO DO ATRASO,6
1279,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1279,SONDAGEM,AVALIACAO FINANCEIRA,1
1279,SONDAGEM,MOTIVO DO ATRASO,11
1280,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1280,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1280,PROPOSTA,PRAZO PARA PAGAMENTO,4
1280,SONDAGEM,MOTIVO DO ATRASO,18
1281,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1281,PROPOSTA,PRAZO PARA PAGAMENTO,3
1281,SONDAGEM,AVALIACAO FINANCEIRA,10
1281,SONDAGEM,MOTIVO DO ATRASO,1
1282,PROPOSTA,PRAZO PARA PAGAMENTO,2
1282,SONDAGEM,AVALIACAO FINANCEIRA,5
1282,SONDAGEM,MOTIVO DO ATRASO,5
1283,CHAMADA COM ACORDO,CHAMADA COM ACORDO,1
1283,PROPOSTA,PRAZO PARA PAGAMENTO,11
1283,SONDAGEM,AVALIACAO FINANCEIRA,5
1283,SONDAGEM,MOTIVO DO ATRASO,14
1284,SONDAGEM,MOTIVO DO ATRASO,1
1285,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1286,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,4
1286,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,8
1286,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1286,CHAMADA COM ACORDO,CHAMADA COM ACORDO,4
1286,PROPOSTA,DESCONTO A VISTA,6
1286,PROPOSTA,PRAZO PARA PAGAMENTO,6
1286,SONDAGEM,AVALIACAO FINANCEIRA,2
1286,SONDAGEM,MOTIVO DO ATRASO,8
1287,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,3
1287,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,8
1287,PROPOSTA,DESCONTO A VISTA,2
1287,PROPOSTA,PRAZO PARA PAGAMENTO,2
1287,SONDAGEM,AVALIACAO FINANCEIRA,4
1287,SONDAGEM,MOTIVO DO ATRASO,7
1288,ARGUMENTAÇÃO,NEGATIVAÇÃO,3
1288,SONDAGEM,AVALIACAO FINANCEIRA,1
1288,SONDAGEM,MOTIVO DO ATRASO,4
1289,PROPOSTA,DESCONTO A VISTA,1
1290,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1290,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,1
1290,PROPOSTA,ENTRADA,2
1290,SONDAGEM,AVALIACAO FINANCEIRA,4
1290,SONDAGEM,MOTIVO DO ATRASO,5
1291,ARGUMENTAÇÃO,NEGATIVAÇÃO,4
1291,SONDAGEM,AVALIACAO FINANCEIRA,3
1291,SONDAGEM,MOTIVO DO ATRASO,1
1292,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1292,PROPOSTA,ENTRADA,3
1292,SONDAGEM,AVALIACAO FINANCEIRA,3
1292,SONDAGEM,MOTIVO DO ATRASO,5
1293,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,2
1293,ARGUMENTAÇÃO,NEGATIVAÇÃO,1
1293,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1293,PROPOSTA,PRAZO PARA PAGAMENTO,3
1293,SONDAGEM,AVALIACAO FINANCEIRA,2
1294,ARGUMENTAÇÃO,AÇÕES DE COBRANÇA,2
1294,ARGUMENTAÇÃO,DESCONEXÃO DA LINHA,5
1294,CHAMADA COM ACORDO,CHAMADA COM ACORDO,3
1294,PROPOSTA,PRAZO PARA PAGAMENTO,8
1294,SONDAGEM,AVALIACAO FINANCEIRA,9
1294,SONDAGEM,MOTIVO DO ATRASO,9
1295,SONDAGEM,AVALIACAO FINANCEIRA,4
